timestamp,rnti,e2_node,f1ap,slice_sd,slice_name,cqi,ri,dl_mcs,ul_mcs,pusch_snr_db,pusch_rsrp_db,phr,dl_brate_bps,ul_brate_bps,dl_nof_ok,dl_nof_nok,dl_latency_us,ul_latency_us,prb_min,prb_max,alloc_req_bps,sla_dl_target_bps,bler_dl,sla_dl_sat
1782644915.686,17924,gnbd_001_001_00000213_1,1,1,CRITICAL,7,1,28,7,3.5,-1.5,0,9881720.0,234304.0,415,0,0,0,,,,356000,0.0,27.7576
1782644915.686,17925,gnbd_001_001_00000213_1,2,3,BUSINESS,12,1,28,6,5.4,-1.0,0,10346624.0,130120.0,477,0,0,0,,,,20000000,0.0,0.5173
1782644916.687,17923,gnbd_001_001_00000213_1,0,2,PERFORMANCE,15,1,28,5,4.1,-1.6,0,9727104.0,110616.0,426,0,0,0,,,,311000,0.0,31.2769
1782644916.687,17924,gnbd_001_001_00000213_1,1,1,CRITICAL,7,1,28,7,3.5,-1.5,0,9881720.0,234304.0,415,0,0,0,,,,356000,0.0,27.7576
1782644916.687,17925,gnbd_001_001_00000213_1,2,3,BUSINESS,12,1,28,6,5.4,-1.0,0,10346624.0,130120.0,477,0,0,0,,,,20000000,0.0,0.5173
1782644917.687,17923,gnbd_001_001_00000213_1,0,2,PERFORMANCE,15,1,28,6,4.4,-1.5,0,9562376.0,111192.0,442,0,0,0,,,,311000,0.0,30.7472
1782644917.687,17924,gnbd_001_001_00000213_1,1,1,CRITICAL,11,1,28,6,2.0,-1.8,0,9708776.0,241304.0,435,0,0,0,,,,356000,0.0,27.2718
1782644917.687,17925,gnbd_001_001_00000213_1,2,3,BUSINESS,12,1,28,7,6.1,-0.7,0,10702504.0,137688.0,453,0,0,0,,,,20000000,0.0,0.5351
1782644918.688,17923,gnbd_001_001_00000213_1,0,2,PERFORMANCE,15,1,28,6,4.4,-1.5,0,9562376.0,111192.0,442,0,0,0,,,,311000,0.0,30.7472
1782644918.688,17924,gnbd_001_001_00000213_1,1,1,CRITICAL,11,1,28,6,2.0,-1.8,0,9708776.0,241304.0,435,0,0,0,,,,356000,0.0,27.2718
